URL, Manufacturer, ASIN, Product Dimensions, Country of Origin
https://www.amazon.in/Wildcraft-Ltrs-Black-Rucksack-8903338073840/dp/B01G5I8VDS/ref=sr_1_221?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038767&s=luggage&sr=1-221,B01G5I8VDS,Wildcraft,55 x 38 x 7 cm; 800 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/SKYBAGS-Campus-College-Laptop-Backpack/dp/B084258ZD8/ref=sr_1_222?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038767&s=luggage&sr=1-222,B084258ZD8,Vip Industries Ltd,18.9 x 11.42 x 6.3 cm; 500 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/Genie-Glitter-Backpack-Women-compartments/dp/B097JHQH13/ref=sr_1_223?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038767&s=luggage&sr=1-223,B097JHQH13,Safari,48 x 33 x 23 cm; 510 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/Nike-Polyester-Vapor-Backpack-Blue/dp/B07G214LD4/ref=sr_1_224?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038767&s=luggage&sr=1-224,B07G214LD4,Nike,45 x 15 x 24 cm; 400 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/POLESTAR-Backpack-compartment-suitable-warranty/dp/B09XTTRQ7R/ref=sr_1_225?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038767&s=luggage&sr=1-225,B09XTTRQ7R,NULL,30 x 17 x 48 cm; 390 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/Lavie-Sport-Casual-Backpack-BGGE647070M3/dp/B0881WNL79/ref=sr_1_226?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038767&s=luggage&sr=1-226,B0881WNL79,Bagzone Lifestyle Pvt Ltd,32 x 49 x 21.01 cm; 500 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/Skybags-Figo-Black-Casual-Backpack/dp/B0846KPGN4/ref=sr_1_228?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038767&s=luggage&sr=1-228,B0846KPGN4,Vip Industries Ltd,34 x 46 x 22 cm; 528 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/Gear-Paladin-Liters-Backpack-Digital/dp/B07D9GXY81/ref=sr_1_229?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038767&s=luggage&sr=1-229,B07D9GXY81,Uber Fashion Merchandise Pvt. Ltd.,32 x 19 x 45 cm; 520 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/Wildcraft-Black-Backpack-WC-Dare/dp/B06XD713N9/ref=sr_1_231?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038767&s=luggage&sr=1-231,B06XD713N9,Wildcraft,36 x 23 x 51 cm; 350 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903338054696/dp/B012D518O6/ref=sr_1_232?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038767&s=luggage&sr=1-232,B012D518O6,Wildcraft,48.26 x 99.06 x 129.54 cm; 595 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
